Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price, Profit , Cost , Sales 
3/23/2016,23,March,2016,49,Adults (35-64),Male,Australia,New South Wales,Accessories,Tires and Tubes,Mountain Tire Tube,13,2,5, $31 , $26 , $57 
3/23/2016,23,March,2016,41,Adults (35-64),Female,United States,California,Accessories,Tires and Tubes,ML Mountain Tire,8,11,30, $147 , $88 , $235 
3/23/2016,23,March,2016,41,Adults (35-64),Female,United States,California,Accessories,Tires and Tubes,ML Mountain Tire,2,11,30, $37 , $22 , $59 
3/23/2016,23,March,2016,55,Adults (35-64),Male,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,2,2,5, $6 , $4 , $10 
3/23/2016,23,March,2016,41,Adults (35-64),Male,Canada,British Columbia,Accessories,Tires and Tubes,LL Mountain Tire,24,9,25, $378 , $216 , $594 
3/23/2016,23,March,2016,42,Adults (35-64),Male,Germany,Bayern,Accessories,Tires and Tubes,ML Road Tire,21,9,25, $331 , $189 , $520 
3/23/2016,23,March,2016,45,Adults (35-64),Female,United States,Washington,Accessories,Tires and Tubes,Patch Kit/8 Patches,19,1,2, $11 , $19 , $30 
3/23/2016,23,March,2016,20,Youth (<25),Male,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,23,1,2, $23 , $23 , $46 
3/23/2016,23,March,2016,49,Adults (35-64),Female,Australia,Tasmania,Accessories,Tires and Tubes,Patch Kit/8 Patches,14,1,2, $9 , $14 , $23 
3/23/2016,23,March,2016,22,Youth (<25),Male,France,Val de Marne,Accessories,Tires and Tubes,Touring Tire,13,11,29, $155 , $143 , $298 
3/23/2016,23,March,2016,22,Youth (<25),Male,France,Val de Marne,Accessories,Tires and Tubes,Touring Tire,12,11,29, $143 , $132 , $275 
3/23/2016,23,March,2016,18,Youth (<25),Female,Australia,Queensland,Accessories,Tires and Tubes,LL Road Tire,9,8,21, $87 , $72 , $159 
3/23/2016,23,March,2016,18,Youth (<25),Female,Australia,Queensland,Accessories,Tires and Tubes,LL Road Tire,19,8,21, $183 , $152 , $335 
3/23/2016,23,March,2016,51,Adults (35-64),Female,United States,California,Accessories,Tires and Tubes,Touring Tire Tube,31,2,5, $90 , $62 , $152 
3/23/2016,23,March,2016,34,Young Adults (25-34),Female,United Kingdom,England,Accessories,Tires and Tubes,Touring Tire Tube,4,2,5, $11 , $8 , $19 
3/23/2016,23,March,2016,34,Young Adults (25-34),Female,United Kingdom,England,Accessories,Tires and Tubes,Touring Tire Tube,14,2,5, $39 , $28 , $67 
3/23/2016,23,March,2016,35,Adults (35-64),Male,United Kingdom,England,Accessories,Tires and Tubes,Touring Tire Tube,20,2,5, $56 , $40 , $96 
3/23/2016,23,March,2016,39,Adults (35-64),Male,Australia,Victoria,Accessories,Tires and Tubes,Patch Kit/8 Patches,8,1,2, $5 , $8 , $13 
3/23/2016,23,March,2016,39,Adults (35-64),Male,Australia,Victoria,Accessories,Tires and Tubes,Patch Kit/8 Patches,29,1,2, $17 , $29 , $46 
3/23/2016,23,March,2016,51,Adults (35-64),Male,United Kingdom,England,Bikes,Touring Bikes,"Touring-1000 Blue, 50",2,1482,2384," $1,613 "," $2,964 "," $4,577 "
3/23/2016,23,March,2016,35,Adults (35-64),Female,Australia,New South Wales,Bikes,Touring Bikes,"Touring-2000 Blue, 60",3,755,1215, $906 ," $2,265 "," $3,171 "
3/23/2016,23,March,2016,37,Adults (35-64),Male,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 50",2,755,1215, $871 ," $1,510 "," $2,381 "
3/23/2016,23,March,2016,38,Adults (35-64),Male,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 50",1,755,1215, $436 , $755 ," $1,191 "
3/23/2016,23,March,2016,41,Adults (35-64),Female,United States,California,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384, $854 ," $1,482 "," $2,336 "
3/23/2016,23,March,2016,31,Young Adults (25-34),Female,United Kingdom,England,Bikes,Touring Bikes,"Touring-1000 Blue, 46",1,1482,2384, $807 ," $1,482 "," $2,289 "
3/23/2016,23,March,2016,32,Young Adults (25-34),Female,United States,California,Clothing,Vests,"Classic Vest, L",22,24,64, $852 , $528 ," $1,380 "
3/24/2016,24,March,2016,27,Young Adults (25-34),Female,United Kingdom,England,Accessories,Bike Racks,Hitch Rack - 4-Bike,3,45,120, $211 , $135 , $346 
3/24/2016,24,March,2016,36,Adults (35-64),Female,Australia,Queensland,Accessories,Bottles and Cages,Road Bottle Cage,28,3,9, $128 , $84 , $212 
3/24/2016,24,March,2016,35,Adults (35-64),Male,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,18,2,5, $53 , $36 , $89 
3/24/2016,24,March,2016,35,Adults (35-64),Male,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,13,2,5, $38 , $26 , $64 
3/24/2016,24,March,2016,38,Adults (35-64),Female,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,6,3,9, $34 , $18 , $52 
3/24/2016,24,March,2016,38,Adults (35-64),Female,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,23,3,9, $130 , $69 , $199 
3/24/2016,24,March,2016,52,Adults (35-64),Female,United Kingdom,England,Accessories,Bottles and Cages,Water Bottle - 30 oz.,13,2,5, $36 , $26 , $62 
3/24/2016,24,March,2016,30,Young Adults (25-34),Female,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,24,2,5, $70 , $48 , $118 
3/24/2016,24,March,2016,30,Young Adults (25-34),Female,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,2,5, $23 , $16 , $39 
3/24/2016,24,March,2016,35,Adults (35-64),Female,Germany,Hessen,Accessories,Bottles and Cages,Water Bottle - 30 oz.,6,2,5, $16 , $12 , $28 
3/24/2016,24,March,2016,35,Adults (35-64),Female,Germany,Hessen,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2,2,5, $5 , $4 , $9 
3/24/2016,24,March,2016,28,Young Adults (25-34),Male,Germany,Hessen,Accessories,Bottles and Cages,Road Bottle Cage,13,3,9, $70 , $39 , $109 
3/24/2016,24,March,2016,29,Young Adults (25-34),Female,United Kingdom,England,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5, $39 , $28 , $67 
3/24/2016,24,March,2016,29,Young Adults (25-34),Female,United Kingdom,England,Accessories,Bottles and Cages,Water Bottle - 30 oz.,3,2,5, $8 , $6 , $14 
3/24/2016,24,March,2016,44,Adults (35-64),Male,France,Moselle,Accessories,Bottles and Cages,Mountain Bottle Cage,24,4,10, $115 , $96 , $211 
3/24/2016,24,March,2016,44,Adults (35-64),Male,France,Moselle,Accessories,Bottles and Cages,Mountain Bottle Cage,20,4,10, $96 , $80 , $176 
3/24/2016,24,March,2016,47,Adults (35-64),Male,United Kingdom,England,Accessories,Bottles and Cages,Mountain Bottle Cage,1,4,10, $6 , $4 , $10 
3/24/2016,24,March,2016,47,Adults (35-64),Male,United Kingdom,England,Accessories,Bottles and Cages,Mountain Bottle Cage,26,4,10, $146 , $104 , $250 
3/24/2016,24,March,2016,27,Young Adults (25-34),Male,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,30,2,5, $71 , $60 , $131 
3/24/2016,24,March,2016,27,Young Adults (25-34),Male,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,20,2,5, $47 , $40 , $87 
3/24/2016,24,March,2016,55,Adults (35-64),Male,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,29,2,5, $84 , $58 , $142 
3/24/2016,24,March,2016,55,Adults (35-64),Male,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,26,2,5, $75 , $52 , $127 
3/24/2016,24,March,2016,23,Youth (<25),Male,Australia,Queensland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,26,2,5, $57 , $52 , $109 
3/24/2016,24,March,2016,25,Young Adults (25-34),Male,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,26,2,5, $77 , $52 , $129 
3/24/2016,24,March,2016,25,Young Adults (25-34),Male,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,16,2,5, $47 , $32 , $79 
3/24/2016,24,March,2016,36,Adults (35-64),Male,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,4,3,9, $23 , $12 , $35 
3/24/2016,24,March,2016,36,Adults (35-64),Male,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,9,3,9, $52 , $27 , $79 
3/24/2016,24,March,2016,51,Adults (35-64),Female,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,27,2,5, $62 , $54 , $116 
3/24/2016,24,March,2016,51,Adults (35-64),Female,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,5,2,5, $12 , $10 , $22 
3/24/2016,24,March,2016,39,Adults (35-64),Male,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,19,2,5, $36 , $38 , $74 
3/24/2016,24,March,2016,39,Adults (35-64),Male,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,24,2,5, $46 , $48 , $94 
3/24/2016,24,March,2016,35,Adults (35-64),Female,United States,California,Clothing,Caps,AWC Logo Cap,20,7,9, $36 , $140 , $176 
3/24/2016,24,March,2016,51,Adults (35-64),Female,United States,Oregon,Clothing,Caps,AWC Logo Cap,12,7,9, $9 , $84 , $93 
3/24/2016,24,March,2016,47,Adults (35-64),Male,United Kingdom,England,Clothing,Caps,AWC Logo Cap,9,7,9, $15 , $63 , $78 
3/24/2016,24,March,2016,36,Adults (35-64),Female,United States,California,Clothing,Caps,AWC Logo Cap,25,7,9, $46 , $175 , $221 
3/24/2016,24,March,2016,29,Young Adults (25-34),Female,United Kingdom,England,Accessories,Cleaners,Bike Wash - Dissolver,25,3,8, $117 , $75 , $192 
3/24/2016,24,March,2016,23,Youth (<25),Male,Australia,Queensland,Accessories,Cleaners,Bike Wash - Dissolver,26,3,8, $97 , $78 , $175 
3/24/2016,24,March,2016,45,Adults (35-64),Female,Australia,Victoria,Accessories,Fenders,Fender Set - Mountain,16,8,22, $150 , $128 , $278 
3/24/2016,24,March,2016,33,Young Adults (25-34),Male,Canada,British Columbia,Accessories,Fenders,Fender Set - Mountain,2,8,22, $28 , $16 , $44 
3/24/2016,24,March,2016,27,Young Adults (25-34),Female,United Kingdom,England,Accessories,Fenders,Fender Set - Mountain,14,8,22, $184 , $112 , $296 
3/24/2016,24,March,2016,29,Young Adults (25-34),Female,United Kingdom,England,Accessories,Fenders,Fender Set - Mountain,18,8,22, $236 , $144 , $380 
3/24/2016,24,March,2016,30,Young Adults (25-34),Female,United States,California,Clothing,Gloves,"Half-Finger Gloves, S",2,9,24, $29 , $18 , $47 
3/24/2016,24,March,2016,47,Adults (35-64),Male,United States,Washington,Clothing,Gloves,"Half-Finger Gloves, L",1,9,24, $10 , $9 , $19 
3/24/2016,24,March,2016,25,Young Adults (25-34),Female,France,Nord,Accessories,Helmets,"Sport-100 Helmet, Black",3,13,35, $52 , $39 , $91 
3/24/2016,24,March,2016,23,Youth (<25),Male,Australia,New South Wales,Accessories,Helmets,"Sport-100 Helmet, Blue",14,13,35, $244 , $182 , $426 
3/24/2016,24,March,2016,45,Adults (35-64),Female,Australia,Victoria,Accessories,Helmets,"Sport-100 Helmet, Black",17,13,35, $249 , $221 , $470 
3/24/2016,24,March,2016,20,Youth (<25),Female,Australia,Tasmania,Accessories,Helmets,"Sport-100 Helmet, Black",6,13,35, $92 , $78 , $170 
3/24/2016,24,March,2016,33,Young Adults (25-34),Male,Australia,New South Wales,Accessories,Helmets,"Sport-100 Helmet, Red",21,13,35, $366 , $273 , $639 
3/24/2016,24,March,2016,23,Youth (<25),Male,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Red",12,13,35, $260 , $156 , $416 
3/24/2016,24,March,2016,36,Adults (35-64),Male,France,Val d'Oise,Accessories,Helmets,"Sport-100 Helmet, Red",13,13,35, $190 , $169 , $359 
3/24/2016,24,March,2016,43,Adults (35-64),Male,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Red",13,13,35, $268 , $169 , $437 
3/24/2016,24,March,2016,33,Young Adults (25-34),Male,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",16,13,35, $346 , $208 , $554 
3/24/2016,24,March,2016,44,Adults (35-64),Male,France,Moselle,Accessories,Helmets,"Sport-100 Helmet, Blue",26,13,35, $463 , $338 , $801 
3/24/2016,24,March,2016,35,Adults (35-64),Male,Australia,Queensland,Accessories,Helmets,"Sport-100 Helmet, Red",7,13,35, $115 , $91 , $206 
3/24/2016,24,March,2016,36,Adults (35-64),Female,Australia,Queensland,Accessories,Helmets,"Sport-100 Helmet, Blue",22,13,35, $361 , $286 , $647 
3/24/2016,24,March,2016,24,Youth (<25),Female,United States,Oregon,Accessories,Helmets,"Sport-100 Helmet, Black",2,13,35, $34 , $26 , $60 
3/24/2016,24,March,2016,55,Adults (35-64),Male,United States,California,Accessories,Helmets,"Sport-100 Helmet, Red",3,13,35, $64 , $39 , $103 
3/24/2016,24,March,2016,35,Adults (35-64),Male,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Red",9,13,35, $195 , $117 , $312 
3/24/2016,24,March,2016,52,Adults (35-64),Female,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Blue",6,13,35, $124 , $78 , $202 
3/24/2016,24,March,2016,40,Adults (35-64),Male,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Blue",20,13,35, $286 , $260 , $546 
3/24/2016,24,March,2016,58,Adults (35-64),Male,Australia,New South Wales,Accessories,Helmets,"Sport-100 Helmet, Blue",20,13,35, $349 , $260 , $609 
3/24/2016,24,March,2016,29,Young Adults (25-34),Female,France,Hauts de Seine,Accessories,Helmets,"Sport-100 Helmet, Red",11,13,35, $215 , $143 , $358 
3/24/2016,24,March,2016,28,Young Adults (25-34),Male,Germany,Hessen,Accessories,Helmets,"Sport-100 Helmet, Blue",31,13,35, $606 , $403 ," $1,009 "
3/24/2016,24,March,2016,47,Adults (35-64),Male,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Black",23,13,35, $329 , $299 , $628 
3/24/2016,24,March,2016,23,Youth (<25),Male,Canada,British Columbia,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",9,42,54, $103 , $378 , $481 
3/24/2016,24,March,2016,20,Youth (<25),Male,Canada,British Columbia,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",5,42,54, $57 , $210 , $267 
3/24/2016,24,March,2016,38,Adults (35-64),Female,United Kingdom,England,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",21,42,54, $207 , $882 ," $1,089 "
3/24/2016,24,March,2016,36,Adults (35-64),Female,Australia,Queensland,Bikes,Mountain Bikes,"Mountain-100 Silver, 44",3,1912,3400," $2,832 "," $5,736 "," $8,568 "
3/24/2016,24,March,2016,35,Adults (35-64),Male,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320, $752 ," $1,266 "," $2,018 "
3/24/2016,24,March,2016,52,Adults (35-64),Female,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",3,1266,2320," $2,884 "," $3,798 "," $6,682 "
3/24/2016,24,March,2016,27,Young Adults (25-34),Female,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",3,1266,2320," $2,884 "," $3,798 "," $6,682 "
3/24/2016,24,March,2016,40,Adults (35-64),Male,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",2,1266,2320," $1,087 "," $2,532 "," $3,619 "
3/24/2016,24,March,2016,42,Adults (35-64),Male,United States,Washington,Bikes,Mountain Bikes,"Mountain-500 Black, 44",2,295,540, $252 , $590 , $842 
3/24/2016,24,March,2016,31,Young Adults (25-34),Female,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320, $961 ," $1,266 "," $2,227 "
3/24/2016,24,March,2016,28,Young Adults (25-34),Male,Germany,Hessen,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",1,420,769, $295 , $420 , $715 
3/24/2016,24,March,2016,44,Adults (35-64),Male,France,Moselle,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295, $768 ," $1,252 "," $2,020 "
3/24/2016,24,March,2016,36,Adults (35-64),Male,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 42",3,1252,2295," $2,991 "," $3,756 "," $6,747 "
3/24/2016,24,March,2016,41,Adults (35-64),Female,Germany,Bayern,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",2,1266,2320," $2,062 "," $2,532 "," $4,594 "
3/24/2016,24,March,2016,29,Young Adults (25-34),Female,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320, $961 ," $1,266 "," $2,227 "
3/24/2016,24,March,2016,35,Adults (35-64),Female,Germany,Hessen,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",1,420,769, $295 , $420 , $715 
3/24/2016,24,March,2016,47,Adults (35-64),Male,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320, $961 ," $1,266 "," $2,227 "
3/24/2016,24,March,2016,51,Adults (35-64),Male,France,Nord,Bikes,Road Bikes,"Road-250 Red, 44",1,1519,2443, $606 ," $1,519 "," $2,125 "
3/24/2016,24,March,2016,36,Adults (35-64),Female,United States,California,Bikes,Road Bikes,"Road-650 Red, 62",1,487,783, $280 , $487 , $767 
3/24/2016,24,March,2016,36,Adults (35-64),Male,France,Val d'Oise,Bikes,Road Bikes,"Road-250 Red, 52",1,1519,2443, $411 ," $1,519 "," $1,930 "
3/24/2016,24,March,2016,27,Young Adults (25-34),Male,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578, $942 ," $2,171 "," $3,113 "
3/24/2016,24,March,2016,39,Adults (35-64),Male,United States,Washington,Bikes,Road Bikes,"Road-550-W Yellow, 38",2,713,1120, $321 ," $1,426 "," $1,747 "
3/24/2016,24,March,2016,35,Adults (35-64),Male,Australia,Queensland,Bikes,Road Bikes,"Road-350-W Yellow, 40",2,1083,1701, $692 ," $2,166 "," $2,858 "
3/24/2016,24,March,2016,44,Adults (35-64),Female,Australia,Queensland,Bikes,Road Bikes,"Road-750 Black, 48",1,344,540, $110 , $344 , $454 
3/24/2016,24,March,2016,19,Youth (<25),Male,Germany,Nordrhein-Westfalen,Clothing,Socks,"Racing Socks, M",3,3,9, $14 , $9 , $23 
3/24/2016,24,March,2016,35,Adults (35-64),Female,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,4,2,5, $12 , $8 , $20 
3/24/2016,24,March,2016,33,Young Adults (25-34),Male,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,20,1,2, $20 , $20 , $40 
3/24/2016,24,March,2016,33,Young Adults (25-34),Male,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,15,1,2, $15 , $15 , $30 
3/24/2016,24,March,2016,45,Adults (35-64),Female,Australia,Victoria,Accessories,Tires and Tubes,HL Mountain Tire,25,13,35, $366 , $325 , $691 
3/24/2016,24,March,2016,45,Adults (35-64),Female,Australia,Victoria,Accessories,Tires and Tubes,HL Mountain Tire,10,13,35, $147 , $130 , $277 
3/24/2016,24,March,2016,24,Youth (<25),Female,Australia,Queensland,Accessories,Tires and Tubes,Road Tire Tube,14,1,4, $33 , $14 , $47 
3/24/2016,24,March,2016,37,Adults (35-64),Male,Canada,British Columbia,Accessories,Tires and Tubes,HL Mountain Tire,7,13,35, $152 , $91 , $243 
3/24/2016,24,March,2016,61,Adults (35-64),Female,Australia,Queensland,Accessories,Tires and Tubes,HL Mountain Tire,26,13,35, $426 , $338 , $764 
3/24/2016,24,March,2016,61,Adults (35-64),Female,Australia,Queensland,Accessories,Tires and Tubes,HL Mountain Tire,22,13,35, $361 , $286 , $647 
3/24/2016,24,March,2016,58,Adults (35-64),Male,Australia,New South Wales,Accessories,Tires and Tubes,ML Road Tire,3,9,25, $38 , $27 , $65 
3/24/2016,24,March,2016,58,Adults (35-64),Male,Australia,New South Wales,Accessories,Tires and Tubes,ML Road Tire,26,9,25, $332 , $234 , $566 
3/24/2016,24,March,2016,33,Young Adults (25-34),Female,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,12,2,5, $35 , $24 , $59 
3/24/2016,24,March,2016,33,Young Adults (25-34),Female,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,23,2,5, $68 , $46 , $114 
3/24/2016,24,March,2016,39,Adults (35-64),Male,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,1,1,2, $1 , $1 , $2 
3/24/2016,24,March,2016,20,Youth (<25),Female,Australia,Tasmania,Accessories,Tires and Tubes,ML Road Tire,10,9,25, $113 , $90 , $203 
3/24/2016,24,March,2016,24,Youth (<25),Female,France,Loiret,Accessories,Tires and Tubes,Touring Tire Tube,18,2,5, $44 , $36 , $80 
3/24/2016,24,March,2016,24,Youth (<25),Female,France,Loiret,Accessories,Tires and Tubes,Touring Tire Tube,2,2,5, $5 , $4 , $9 
3/24/2016,24,March,2016,23,Youth (<25),Male,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,6,1,2, $6 , $6 , $12 
3/24/2016,24,March,2016,37,Adults (35-64),Female,United States,Washington,Accessories,Tires and Tubes,Patch Kit/8 Patches,9,1,2, $5 , $9 , $14 
3/24/2016,24,March,2016,37,Adults (35-64),Female,United States,Washington,Accessories,Tires and Tubes,Patch Kit/8 Patches,22,1,2, $12 , $22 , $34 
3/24/2016,24,March,2016,42,Adults (35-64),Male,Germany,Saarland,Accessories,Tires and Tubes,Touring Tire Tube,6,2,5, $13 , $12 , $25 
3/24/2016,24,March,2016,42,Adults (35-64),Male,Germany,Saarland,Accessories,Tires and Tubes,Touring Tire Tube,8,2,5, $17 , $16 , $33 
3/24/2016,24,March,2016,42,Adults (35-64),Male,United States,Washington,Accessories,Tires and Tubes,Mountain Tire Tube,6,2,5, $11 , $12 , $23 
3/24/2016,24,March,2016,42,Adults (35-64),Male,United States,Washington,Accessories,Tires and Tubes,Mountain Tire Tube,11,2,5, $21 , $22 , $43 
3/24/2016,24,March,2016,42,Adults (35-64),Male,United States,Washington,Accessories,Tires and Tubes,Mountain Tire Tube,24,2,5, $46 , $48 , $94 
3/24/2016,24,March,2016,26,Young Adults (25-34),Female,Australia,New South Wales,Accessories,Tires and Tubes,Mountain Tire Tube,12,2,5, $28 , $24 , $52 
3/24/2016,24,March,2016,42,Adults (35-64),Male,United States,Oregon,Accessories,Tires and Tubes,LL Road Tire,28,8,21, $282 , $224 , $506 
3/24/2016,24,March,2016,42,Adults (35-64),Male,United States,Oregon,Accessories,Tires and Tubes,LL Road Tire,26,8,21, $262 , $208 , $470 
3/24/2016,24,March,2016,41,Adults (35-64),Female,Germany,Bayern,Accessories,Tires and Tubes,HL Mountain Tire,15,13,35, $325 , $195 , $520 
3/24/2016,24,March,2016,39,Adults (35-64),Male,United States,Washington,Accessories,Tires and Tubes,Mountain Tire Tube,8,2,5, $15 , $16 , $31 
3/24/2016,24,March,2016,39,Adults (35-64),Male,United States,Washington,Accessories,Tires and Tubes,Mountain Tire Tube,9,2,5, $17 , $18 , $35 
3/24/2016,24,March,2016,34,Young Adults (25-34),Male,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,24,1,2, $24 , $24 , $48 
3/24/2016,24,March,2016,44,Adults (35-64),Female,Australia,Queensland,Accessories,Tires and Tubes,Patch Kit/8 Patches,7,1,2, $5 , $7 , $12 
3/24/2016,24,March,2016,44,Adults (35-64),Female,Australia,Queensland,Accessories,Tires and Tubes,Patch Kit/8 Patches,8,1,2, $5 , $8 , $13 
3/24/2016,24,March,2016,30,Young Adults (25-34),Female,Australia,New South Wales,Accessories,Tires and Tubes,Mountain Tire Tube,17,2,5, $40 , $34 , $74 
3/24/2016,24,March,2016,28,Young Adults (25-34),Male,Canada,British Columbia,Accessories,Tires and Tubes,ML Mountain Tire,24,11,30, $449 , $264 , $713 
3/24/2016,24,March,2016,28,Young Adults (25-34),Male,Canada,British Columbia,Accessories,Tires and Tubes,ML Mountain Tire,24,11,30, $449 , $264 , $713 
3/24/2016,24,March,2016,31,Young Adults (25-34),Female,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,12,2,5, $35 , $24 , $59 
3/24/2016,24,March,2016,50,Adults (35-64),Female,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,1,2,5, $3 , $2 , $5 
3/24/2016,24,March,2016,25,Young Adults (25-34),Male,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,12,2,5, $35 , $24 , $59 
3/24/2016,24,March,2016,24,Youth (<25),Female,United States,Oregon,Accessories,Tires and Tubes,Patch Kit/8 Patches,29,1,2, $21 , $29 , $50 
3/24/2016,24,March,2016,19,Youth (<25),Male,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,Touring Tire Tube,10,2,5, $24 , $20 , $44 
3/24/2016,24,March,2016,40,Adults (35-64),Male,United States,Washington,Accessories,Tires and Tubes,Patch Kit/8 Patches,6,1,2, $3 , $6 , $9 
3/24/2016,24,March,2016,40,Adults (35-64),Male,United States,Washington,Accessories,Tires and Tubes,Patch Kit/8 Patches,18,1,2, $10 , $18 , $28 
3/24/2016,24,March,2016,64,Adults (35-64),Female,Germany,Hamburg,Accessories,Tires and Tubes,Road Tire Tube,21,1,4, $57 , $21 , $78 
3/24/2016,24,March,2016,64,Adults (35-64),Female,Germany,Hamburg,Accessories,Tires and Tubes,Road Tire Tube,8,1,4, $22 , $8 , $30 
3/24/2016,24,March,2016,25,Young Adults (25-34),Male,United States,Washington,Accessories,Tires and Tubes,Touring Tire Tube,3,2,5, $6 , $6 , $12 
3/24/2016,24,March,2016,23,Youth (<25),Male,United States,California,Accessories,Tires and Tubes,Touring Tire Tube,10,2,5, $29 , $20 , $49 
3/24/2016,24,March,2016,31,Young Adults (25-34),Female,United Kingdom,England,Accessories,Tires and Tubes,Patch Kit/8 Patches,3,1,2, $3 , $3 , $6 
3/24/2016,24,March,2016,31,Young Adults (25-34),Female,United Kingdom,England,Accessories,Tires and Tubes,Patch Kit/8 Patches,29,1,2, $27 , $29 , $56 
3/24/2016,24,March,2016,18,Youth (<25),Female,United Kingdom,England,Accessories,Tires and Tubes,Road Tire Tube,9,1,4, $26 , $9 , $35 
3/24/2016,24,March,2016,18,Youth (<25),Female,United Kingdom,England,Accessories,Tires and Tubes,Road Tire Tube,25,1,4, $71 , $25 , $96 
3/24/2016,24,March,2016,47,Adults (35-64),Male,United States,Washington,Accessories,Tires and Tubes,ML Road Tire,28,9,25, $294 , $252 , $546 
3/24/2016,24,March,2016,38,Adults (35-64),Female,United Kingdom,England,Bikes,Touring Bikes,"Touring-1000 Blue, 50",2,1482,2384," $1,613 "," $2,964 "," $4,577 "
3/24/2016,24,March,2016,43,Adults (35-64),Male,United Kingdom,England,Bikes,Touring Bikes,"Touring-1000 Blue, 50",3,1482,2384," $2,420 "," $4,446 "," $6,866 "
3/24/2016,24,March,2016,29,Young Adults (25-34),Female,France,Hauts de Seine,Bikes,Touring Bikes,"Touring-2000 Blue, 60",2,755,1215, $750 ," $1,510 "," $2,260 "
3/24/2016,24,March,2016,34,Young Adults (25-34),Male,Canada,British Columbia,Clothing,Vests,"Classic Vest, L",1,24,64, $39 , $24 , $63 
